date,adj_close,ticker
2002-08-01,14.94,AMZN
2002-09-01,15.93,AMZN
2002-10-01,19.360001,AMZN
2002-11-01,23.35,AMZN
2002-12-01,18.889999,AMZN
2003-01-01,21.85,AMZN
2003-02-01,22.01,AMZN
2003-03-01,26.030001000000002,AMZN
2003-04-01,28.690001000000002,AMZN
2003-05-01,35.889998999999996,AMZN
2003-06-01,36.32,AMZN
2003-07-01,41.639998999999996,AMZN
2003-08-01,46.32,AMZN
2003-09-01,48.43,AMZN
2003-10-01,54.43,AMZN
2003-11-01,53.970001,AMZN
2003-12-01,52.619999,AMZN
2004-01-01,50.400002,AMZN
2004-02-01,43.009997999999996,AMZN
2004-03-01,43.279999,AMZN
2004-04-01,43.599998,AMZN
2004-05-01,48.5,AMZN
2004-06-01,54.400002,AMZN
2004-07-01,38.919998,AMZN
2004-08-01,38.139998999999996,AMZN
2004-09-01,40.860001000000004,AMZN
2004-10-01,34.130001,AMZN
2004-11-01,39.68,AMZN
2004-12-01,44.290001000000004,AMZN
2005-01-01,43.220001,AMZN
2005-02-01,35.18,AMZN
2005-03-01,34.27,AMZN
2005-04-01,32.360001000000004,AMZN
2005-05-01,35.509997999999996,AMZN
2005-06-01,33.09,AMZN
2005-07-01,45.150002,AMZN
2005-08-01,42.700001,AMZN
2005-09-01,45.299999,AMZN
2005-10-01,39.860001000000004,AMZN
2005-11-01,48.459998999999996,AMZN
2005-12-01,47.150002,AMZN
2006-01-01,44.82,AMZN
2006-02-01,37.439999,AMZN
2006-03-01,36.529999,AMZN
2006-04-01,35.209998999999996,AMZN
2006-05-01,34.610001000000004,AMZN
2006-06-01,38.68,AMZN
2006-07-01,26.889999,AMZN
2006-08-01,30.83,AMZN
2006-09-01,32.119999,AMZN
2006-10-01,38.09,AMZN
2006-11-01,40.34,AMZN
2006-12-01,39.459998999999996,AMZN
2007-01-01,37.669998,AMZN
2007-02-01,39.139998999999996,AMZN
2007-03-01,39.790001000000004,AMZN
2007-04-01,61.330002,AMZN
2007-05-01,69.139999,AMZN
2007-06-01,68.410004,AMZN
2007-07-01,78.540001,AMZN
2007-08-01,79.910004,AMZN
2007-09-01,93.150002,AMZN
2007-10-01,89.150002,AMZN
2007-11-01,90.559998,AMZN
2007-12-01,92.639999,AMZN
2008-01-01,77.699997,AMZN
2008-02-01,64.470001,AMZN
2008-03-01,71.300003,AMZN
2008-04-01,78.629997,AMZN
2008-05-01,81.620003,AMZN
2008-06-01,73.33000200000001,AMZN
2008-07-01,76.339996,AMZN
2008-08-01,80.809998,AMZN
2008-09-01,72.760002,AMZN
2008-10-01,57.240002000000004,AMZN
2008-11-01,42.700001,AMZN
2008-12-01,51.279999,AMZN
2009-01-01,58.82,AMZN
2009-02-01,64.790001,AMZN
2009-03-01,73.440002,AMZN
2009-04-01,80.519997,AMZN
2009-05-01,77.989998,AMZN
2009-06-01,83.660004,AMZN
2009-07-01,85.760002,AMZN
2009-08-01,81.190002,AMZN
2009-09-01,93.360001,AMZN
2009-10-01,118.809998,AMZN
2009-11-01,135.91000400000001,AMZN
2009-12-01,134.520004,AMZN
2010-01-01,125.410004,AMZN
2010-02-01,118.400002,AMZN
2010-03-01,135.770004,AMZN
2010-04-01,137.100006,AMZN
2010-05-01,125.459999,AMZN
2010-06-01,109.260002,AMZN
2010-07-01,117.889999,AMZN
2010-08-01,124.83000200000001,AMZN
2010-09-01,157.059998,AMZN
2010-10-01,165.229996,AMZN
2010-11-01,175.399994,AMZN
2010-12-01,180.0,AMZN
2011-01-01,169.639999,AMZN
2011-02-01,173.28999299999998,AMZN
2011-03-01,180.130005,AMZN
2011-04-01,195.809998,AMZN
2011-05-01,196.690002,AMZN
2011-06-01,204.490005,AMZN
2011-07-01,222.520004,AMZN
2011-08-01,215.229996,AMZN
2011-09-01,216.229996,AMZN
2011-10-01,213.50999500000003,AMZN
2011-11-01,192.28999299999998,AMZN
2011-12-01,173.100006,AMZN
2012-01-01,194.440002,AMZN
2012-02-01,179.690002,AMZN
2012-03-01,202.509995,AMZN
2012-04-01,231.899994,AMZN
2012-05-01,212.91000400000001,AMZN
2012-06-01,228.350006,AMZN
2012-07-01,233.30000299999998,AMZN
2012-08-01,248.270004,AMZN
2012-09-01,254.32000699999998,AMZN
2012-10-01,232.88999900000002,AMZN
2012-11-01,252.05000299999998,AMZN
2012-12-01,250.86999500000002,AMZN
2013-01-01,265.5,AMZN
2013-02-01,264.269989,AMZN
2013-03-01,266.48999,AMZN
2013-04-01,253.809998,AMZN
2013-05-01,269.200012,AMZN
2013-06-01,277.690002,AMZN
2013-07-01,301.22000099999997,AMZN
2013-08-01,280.980011,AMZN
2013-09-01,312.640015,AMZN
2013-10-01,364.02999900000003,AMZN
2013-11-01,393.619995,AMZN
2013-12-01,398.790009,AMZN
2014-01-01,358.690002,AMZN
2014-02-01,362.100006,AMZN
2014-03-01,336.369995,AMZN
2014-04-01,304.130005,AMZN
2014-05-01,312.549988,AMZN
2014-06-01,324.77999900000003,AMZN
2014-07-01,312.98999,AMZN
2014-08-01,339.040009,AMZN
2014-09-01,322.440002,AMZN
2014-10-01,305.459991,AMZN
2014-11-01,338.640015,AMZN
2014-12-01,310.350006,AMZN
2015-01-01,354.52999900000003,AMZN
2015-02-01,380.160004,AMZN
2015-03-01,372.100006,AMZN
2015-04-01,421.77999900000003,AMZN
2015-05-01,429.23001100000005,AMZN
2015-06-01,434.089996,AMZN
2015-07-01,536.150024,AMZN
2015-08-01,512.8900150000001,AMZN
2015-09-01,511.89001500000006,AMZN
2015-10-01,625.900024,AMZN
2015-11-01,664.799988,AMZN
2015-12-01,675.8900150000001,AMZN
2016-01-01,587.0,AMZN
2016-02-01,552.52002,AMZN
2016-03-01,593.6400150000001,AMZN
2016-04-01,659.590027,AMZN
2016-05-01,722.789978,AMZN
2016-06-01,715.619995,AMZN
2016-07-01,758.8099980000001,AMZN
2016-08-01,769.159973,AMZN
2016-09-01,837.3099980000001,AMZN
2016-10-01,789.820007,AMZN
2016-11-01,750.570007,AMZN
2016-12-01,768.659973,AMZN
2017-01-01,823.47998,AMZN
2017-02-01,845.0399779999999,AMZN
2017-03-01,886.5399779999999,AMZN
2017-04-01,924.98999,AMZN
2017-05-01,994.6199949999999,AMZN
2017-06-01,968.0,AMZN
2017-07-01,987.7800289999999,AMZN
2017-08-01,980.599976,AMZN
2017-09-01,961.349976,AMZN
2017-10-01,1105.280029,AMZN
2017-11-01,1176.75,AMZN
2017-12-01,1169.469971,AMZN
2018-01-01,1450.890015,AMZN
2018-02-01,1512.449951,AMZN
2018-03-01,1447.339966,AMZN
2018-04-01,1566.130005,AMZN
2018-05-01,1629.619995,AMZN
2018-06-01,1699.800049,AMZN
2018-07-01,1777.439941,AMZN
2018-08-01,2012.709961,AMZN
2018-09-01,2003.0,AMZN
2018-10-01,1598.01001,AMZN
2018-11-01,1690.1700440000002,AMZN
2018-12-01,1501.969971,AMZN
2019-01-01,1718.72998,AMZN
2019-02-01,1639.829956,AMZN
2019-03-01,1780.75,AMZN
2019-04-01,1926.52002,AMZN
2019-05-01,1775.069946,AMZN
2019-06-01,1893.630005,AMZN
2019-07-01,1866.780029,AMZN
2019-08-01,1776.290039,AMZN
2019-09-01,1735.910034,AMZN
2019-10-01,1776.660034,AMZN
2019-11-01,1800.800049,AMZN
2019-12-01,1847.839966,AMZN
2020-01-01,2008.719971,AMZN
2020-02-01,1883.75,AMZN
2020-03-01,1949.719971,AMZN
1994-04-01,3.335235,BMY
1994-05-01,3.3816660000000005,BMY
1994-06-01,3.3197589999999995,BMY
1994-07-01,3.4531339999999995,BMY
1994-08-01,3.781224,BMY
1994-09-01,3.764818,BMY
1994-10-01,3.8304370000000003,BMY
1994-11-01,4.003499,BMY
1994-12-01,4.012168,BMY
1995-01-01,4.500705,BMY
1995-02-01,4.528151,BMY
1995-03-01,4.601332,BMY
1995-04-01,4.765992,BMY
1995-05-01,5.110233,BMY
1995-06-01,5.2449699999999995,BMY
1995-07-01,5.331583,BMY
1995-08-01,5.544829,BMY
1995-09-01,5.877518,BMY
1995-10-01,6.149718,BMY
1995-11-01,6.751832,BMY
1995-12-01,7.225095,BMY
1996-01-01,7.445948,BMY
1996-02-01,7.431927000000001,BMY
1996-03-01,7.472849000000001,BMY
1996-04-01,7.180923,BMY
1996-05-01,7.732289,BMY
1996-06-01,8.151171000000001,BMY
1996-07-01,7.845501,BMY
1996-08-01,8.234998,BMY
1996-09-01,9.044429,BMY
1996-10-01,9.92423,BMY
1996-11-01,11.404630000000001,BMY
1996-12-01,10.92839,BMY
1997-01-01,13.085402,BMY
1997-02-01,13.472544000000001,BMY
1997-03-01,12.182065,BMY
1997-04-01,13.524159,BMY
1997-05-01,15.348232000000001,BMY
1997-06-01,16.943184,BMY
1997-07-01,16.381029,BMY
1997-08-01,16.055585999999998,BMY
1997-09-01,17.481576999999998,BMY
1997-10-01,18.564281,BMY
1997-11-01,19.971726999999998,BMY
1997-12-01,20.185041000000002,BMY
1998-01-01,21.454014,BMY
1998-02-01,21.561615,BMY
1998-03-01,22.449373,BMY
1998-04-01,22.785637,BMY
1998-05-01,23.318573,BMY
1998-06-01,24.931881,BMY
1998-07-01,24.887167,BMY
1998-08-01,21.378666,BMY
1998-09-01,22.689241,BMY
1998-10-01,24.369541,BMY
1998-11-01,26.860155,BMY
1998-12-01,29.460853999999998,BMY
1999-01-01,28.236189000000003,BMY
1999-02-01,27.919453000000004,BMY
1999-03-01,28.432119,BMY
1999-04-01,28.285459999999997,BMY
1999-05-01,30.593914,BMY
1999-06-01,31.344843,BMY
1999-07-01,29.689671,BMY
1999-08-01,31.419715999999998,BMY
1999-09-01,30.136136999999998,BMY
1999-10-01,34.40852,BMY
1999-11-01,32.700706,BMY
1999-12-01,28.753107,BMY
2000-01-01,29.677015,BMY
2000-02-01,25.75672,BMY
2000-03-01,25.700476000000002,BMY
2000-04-01,23.591591,BMY
2000-05-01,24.8692,BMY
2000-06-01,26.308842,BMY
2000-07-01,23.316637,BMY
2000-08-01,24.051931,BMY
2000-09-01,26.086384,BMY
2000-10-01,27.645901000000002,BMY
2000-11-01,31.589043,BMY
2000-12-01,33.696873,BMY
2001-01-01,28.206238,BMY
2001-02-01,29.016243,BMY
2001-03-01,27.181274,BMY
2001-04-01,25.625439,BMY
2001-05-01,24.949965,BMY
2001-06-01,24.057581,BMY
2001-07-01,27.203924,BMY
2001-08-01,27.279761999999998,BMY
2001-09-01,26.997916999999998,BMY
2001-10-01,25.972631,BMY
2001-11-01,26.247707000000002,BMY
2001-12-01,24.900177,BMY
2002-01-01,22.151382,BMY
2002-02-01,23.073904000000002,BMY
2002-03-01,19.877916,BMY
2002-04-01,14.138902999999999,BMY
2002-05-01,15.390557000000001,BMY
2002-06-01,12.710069,BMY
2002-07-01,11.587429,BMY
2002-08-01,12.474589,BMY
2002-09-01,11.899608,BMY
2002-10-01,12.304592999999999,BMY
2002-11-01,13.403049,BMY
2002-12-01,11.708705,BMY
2003-01-01,12.076687,BMY
2003-02-01,11.928222,BMY
2003-03-01,10.817311,BMY
2003-04-01,13.074971000000001,BMY
2003-05-01,13.275813000000001,BMY
2003-06-01,14.079623999999999,BMY
2003-07-01,13.586967000000001,BMY
2003-08-01,13.293635,BMY
2003-09-01,13.445595,BMY
2003-10-01,13.293635,BMY
2003-11-01,13.959473000000001,BMY
2003-12-01,15.151459,BMY
2004-01-01,15.010238000000001,BMY
2004-02-01,14.887157,BMY
2004-03-01,12.966063,BMY
2004-04-01,13.588783,BMY
2004-05-01,13.680819,BMY
2004-06-01,13.263948999999998,BMY
2004-07-01,12.540178,BMY
2004-08-01,12.994688,BMY
2004-09-01,12.961833,BMY
2004-10-01,12.982828999999999,BMY
2004-11-01,13.021616,BMY
2004-12-01,14.196334,BMY
2005-01-01,12.988368,BMY
2005-02-01,14.025554000000001,BMY
2005-03-01,14.26651,BMY
2005-04-01,14.733653,BMY
2005-05-01,14.370976999999998,BMY
2005-06-01,14.155634,BMY
2005-07-01,14.314178,BMY
2005-08-01,14.021934,BMY
2005-09-01,13.786992999999999,BMY
2005-10-01,12.130955,BMY
2005-11-01,12.518528,BMY
2005-12-01,13.324501000000001,BMY
2006-01-01,13.214334,BMY
2006-02-01,13.557419,BMY
2006-03-01,14.443638,BMY
2006-04-01,14.895554,BMY
2006-05-01,14.57329,BMY
2006-06-01,15.350932,BMY
2006-07-01,14.229002,BMY
2006-08-01,13.053157,BMY
2006-09-01,14.955619,BMY
2006-10-01,14.853589999999999,BMY
2006-11-01,15.071629999999999,BMY
2006-12-01,15.976051000000002,BMY
2007-01-01,17.475327,BMY
2007-02-01,16.18465,BMY
2007-03-01,17.031311,BMY
2007-04-01,17.706181,BMY
2007-05-01,18.784431,BMY
2007-06-01,19.559114,BMY
2007-07-01,17.606924,BMY
2007-08-01,18.225803,BMY
2007-09-01,18.019484,BMY
2007-10-01,18.751009,BMY
2007-11-01,18.705849,BMY
2007-12-01,16.742472,BMY
2008-01-01,14.532860999999999,BMY
2008-02-01,14.442848999999999,BMY
2008-03-01,13.606044,BMY
2008-04-01,14.034031,BMY
2008-05-01,14.764183,BMY
2008-06-01,13.300076,BMY
2008-07-01,13.6823,BMY
2008-08-01,14.033673,BMY
2008-09-01,13.711441,BMY
2008-10-01,13.514153,BMY
2008-11-01,13.818248,BMY
2008-12-01,15.520493,BMY
2009-01-01,14.487991000000001,BMY
2009-02-01,12.457913000000001,BMY
2009-03-01,14.833101000000001,BMY
2009-04-01,12.9925,BMY
2009-05-01,13.673082999999998,BMY
2009-06-01,13.940779999999998,BMY
2009-07-01,14.922336999999999,BMY
2009-08-01,15.425475,BMY
2009-09-01,15.697317000000002,BMY
2009-10-01,15.404164000000002,BMY
2009-11-01,17.884377,BMY
2009-12-01,17.84198,BMY
2010-01-01,17.428844,BMY
2010-02-01,17.536171,BMY
2010-03-01,19.103045,BMY
2010-04-01,18.325739000000002,BMY
2010-05-01,16.805225,BMY
2010-06-01,18.05784,BMY
2010-07-01,18.274597,BMY
2010-08-01,19.125256,BMY
2010-09-01,19.880587,BMY
2010-10-01,19.955217,BMY
2010-11-01,18.723778,BMY
2010-12-01,19.643648000000002,BMY
2011-01-01,18.679270000000002,BMY
2011-02-01,19.388057999999997,BMY
2011-03-01,19.853785000000002,BMY
2011-04-01,21.371021,BMY
2011-05-01,21.872984,BMY
2011-06-01,22.025084,BMY
2011-07-01,22.051367000000003,BMY
2011-08-01,22.890022000000002,BMY
2011-09-01,24.144167000000003,BMY
2011-10-01,24.305746,BMY
2011-11-01,25.431591,BMY
2011-12-01,27.390265000000003,BMY
2012-01-01,25.058516,BMY
2012-02-01,25.249317,BMY
2012-03-01,26.489409999999996,BMY
2012-04-01,26.19116,BMY
2012-05-01,26.432802000000002,BMY
2012-06-01,28.502067999999998,BMY
2012-07-01,28.224584999999998,BMY
2012-08-01,26.420353000000002,BMY
2012-09-01,27.012625,BMY
2012-10-01,26.612444,BMY
2012-11-01,26.3804,BMY
2012-12-01,26.348057,BMY
2013-01-01,29.218126,BMY
2013-02-01,30.213642,BMY
2013-03-01,33.662422,BMY
2013-04-01,32.461075,BMY
2013-05-01,37.919990999999996,BMY
2013-06-01,36.832077000000005,BMY
2013-07-01,35.637043,BMY
2013-08-01,34.630009,BMY
2013-09-01,38.442715,BMY
2013-10-01,43.625992,BMY
2013-11-01,42.997627,BMY
2013-12-01,44.478863,BMY
2014-01-01,42.101383,BMY
2014-02-01,45.302997999999995,BMY
2014-03-01,43.769591999999996,BMY
2014-04-01,42.20248,BMY
2014-05-01,42.200489000000005,BMY
2014-06-01,41.156929,BMY
2014-07-01,42.94709,BMY
2014-08-01,43.293834999999994,BMY
2014-09-01,43.746868,BMY
2014-10-01,49.738762,BMY
2014-11-01,50.831409,BMY
2014-12-01,50.81419,BMY
2015-01-01,52.204559,BMY
2015-02-01,52.76756999999999,BMY
2015-03-01,55.868488,BMY
2015-04-01,55.201533999999995,BMY
2015-05-01,56.277954,BMY
2015-06-01,57.968033,BMY
2015-07-01,57.18396800000001,BMY
2015-08-01,52.098507,BMY
2015-09-01,51.861984,BMY
2015-10-01,58.140213,BMY
2015-11-01,59.074688,BMY
2015-12-01,60.643902000000004,BMY
2016-01-01,55.099247,BMY
2016-02-01,54.895374,BMY
2016-03-01,56.623878000000005,BMY
2016-04-01,64.362091,BMY
2016-05-01,63.934078,BMY
2016-06-01,65.583702,BMY
2016-07-01,67.061127,BMY
2016-08-01,51.445496,BMY
2016-09-01,48.334922999999996,BMY
2016-10-01,45.636707,BMY
2016-11-01,50.944538,BMY
2016-12-01,51.486121999999995,BMY
2017-01-01,44.373379,BMY
2017-02-01,51.526268,BMY
2017-03-01,49.409256,BMY
2017-04-01,50.926598,BMY
2017-05-01,49.374229,BMY
2017-06-01,50.994102000000005,BMY
2017-07-01,52.074028000000006,BMY
2017-08-01,55.73669399999999,BMY
2017-09-01,58.741016,BMY
2017-10-01,56.824142,BMY
2017-11-01,58.587078000000005,BMY
2017-12-01,56.816216000000004,BMY
2018-01-01,58.040062,BMY
2018-02-01,61.780579,BMY
2018-03-01,59.027504,BMY
2018-04-01,48.649864,BMY
2018-05-01,49.421040000000005,BMY
2018-06-01,51.975677000000005,BMY
2018-07-01,55.178371,BMY
2018-08-01,57.280666000000004,BMY
2018-09-01,58.728058,BMY
2018-10-01,47.811146,BMY
2018-11-01,50.898457,BMY
2018-12-01,49.489365,BMY
2019-01-01,47.004425,BMY
2019-02-01,49.572353,BMY
2019-03-01,45.781979,BMY
2019-04-01,44.553703000000006,BMY
2019-05-01,43.920658,BMY
2019-06-01,43.901295000000005,BMY
2019-07-01,42.991322,BMY
2019-08-01,46.946746999999995,BMY
2019-09-01,49.525063,BMY
2019-10-01,56.029433999999995,BMY
2019-11-01,56.076698,BMY
2019-12-01,63.216778000000005,BMY
2020-01-01,61.995579000000006,BMY
2020-02-01,58.575194999999994,BMY
2020-03-01,55.282447999999995,BMY
1994-04-01,2.226676,CNP
1994-05-01,1.9947290000000002,CNP
1994-06-01,2.131567,CNP
1994-07-01,2.294906,CNP
1994-08-01,2.270405,CNP
1994-09-01,2.4246,CNP
1994-10-01,2.45153,CNP
1994-11-01,2.390021,CNP
1994-12-01,2.6378790000000003,CNP
1995-01-01,2.952575,CNP
1995-02-01,2.83225,CNP
1995-03-01,2.955283,CNP
1995-04-01,3.052177,CNP
1995-05-01,3.3331720000000002,CNP
1995-06-01,3.5713550000000005,CNP
1995-07-01,3.7091199999999995,CNP
1995-08-01,3.6031480000000005,CNP
1995-09-01,4.06583,CNP
1995-10-01,4.273154,CNP
1995-11-01,4.2155629999999995,CNP
1995-12-01,4.829606,CNP
1996-01-01,4.779816,CNP
1996-02-01,4.505973,CNP
1996-03-01,4.38772,CNP
1996-04-01,4.336994,CNP
1996-05-01,4.438442,CNP
1996-06-01,5.092824,CNP
1996-07-01,4.679193,CNP
1996-08-01,4.498228,CNP
1996-09-01,4.7818879999999995,CNP
1996-10-01,4.9439839999999995,CNP
1996-11-01,4.754869,CNP
1996-12-01,4.9827900000000005,CNP
1997-01-01,4.9827900000000005,CNP
1997-02-01,5.120437,CNP
1997-03-01,4.688556,CNP
1997-04-01,4.492032,CNP
1997-05-01,4.6604849999999995,CNP
1997-06-01,4.911462,CNP
1997-07-01,4.796912,CNP
1997-08-01,4.6394,CNP
1997-09-01,5.086798,CNP
1997-10-01,5.086798,CNP
1997-11-01,5.539932,CNP
1997-12-01,6.383443,CNP
1998-01-01,6.234298,CNP
1998-02-01,6.174639,CNP
1998-03-01,7.097616,CNP
1998-04-01,7.174761999999999,CNP
1998-05-01,7.066753,CNP
1998-06-01,7.724010000000001,CNP
1998-07-01,7.003311999999999,CNP
1998-08-01,7.222653,CNP
1998-09-01,7.930632000000001,CNP
1998-10-01,7.914708,CNP
1998-11-01,8.058032,CNP
1998-12-01,8.284221,CNP
1999-01-01,7.815913,CNP
1999-02-01,6.927737,CNP
1999-03-01,6.840967,CNP
1999-04-01,7.431551,CNP
1999-05-01,8.005737,CNP
1999-06-01,7.364305,CNP
1999-07-01,7.281,CNP
1999-08-01,7.380966,CNP
1999-09-01,7.334917999999999,CNP
1999-10-01,7.385737,CNP
1999-11-01,6.725092,CNP
1999-12-01,6.305809,CNP
2000-01-01,6.2885800000000005,CNP
2000-02-01,5.668334,CNP
2000-03-01,6.6263320000000006,CNP
2000-04-01,7.487582000000001,CNP
2000-05-01,8.032454,CNP
2000-06-01,8.451324000000001,CNP
2000-07-01,9.576975,CNP
2000-08-01,10.58202,CNP
2000-09-01,13.455389000000002,CNP
2000-10-01,11.954315,CNP
2000-11-01,11.357507,CNP
2000-12-01,12.666803,CNP
2001-01-01,11.025418,CNP
2001-02-01,12.285885,CNP
2001-03-01,13.379625,CNP
2001-04-01,14.651062,CNP
2001-05-01,13.625042,CNP
2001-06-01,9.616643,CNP
2001-07-01,9.404669,CNP
2001-08-01,8.974741,CNP
2001-09-01,7.972413,CNP
2001-10-01,8.466144,CNP
2001-11-01,7.739178,CNP
2001-12-01,8.166554,CNP
2002-01-01,7.7231179999999995,CNP
2002-02-01,6.405139,CNP
2002-03-01,8.097354,CNP
2002-04-01,7.968623,CNP
2002-05-01,5.340673000000001,CNP
2002-06-01,5.443804,CNP
2002-07-01,3.240514,CNP
2002-08-01,3.817107,CNP
2002-09-01,3.281073,CNP
2002-10-01,2.752882,CNP
2002-11-01,3.304646,CNP
2002-12-01,3.7630550000000005,CNP
2003-01-01,3.085705,CNP
2003-02-01,2.184576,CNP
2003-03-01,3.312099,CNP
2003-04-01,3.770343,CNP
2003-05-01,4.557819,CNP
2003-06-01,3.9372089999999997,CNP
2003-07-01,3.8985589999999997,CNP
2003-08-01,4.101459999999999,CNP
2003-09-01,4.48353,CNP
2003-10-01,4.796447,CNP
2003-11-01,4.742666000000001,CNP
2003-12-01,4.786418,CNP
2004-01-01,5.186522,CNP
2004-02-01,5.16676,CNP
2004-03-01,5.700819,CNP
2004-04-01,5.381613,CNP
2004-05-01,5.406552,CNP
2004-06-01,5.790776,CNP
2004-07-01,5.8461669999999994,CNP
2004-08-01,5.508793,CNP
2004-09-01,5.263818,CNP
2004-10-01,5.340033,CNP
2004-11-01,5.670293,CNP
2004-12-01,5.793382,CNP
2005-01-01,5.767747,CNP
2005-02-01,6.142008000000001,CNP
2005-03-01,6.219517,CNP
2005-04-01,6.171257,CNP
2005-05-01,6.390171,CNP
2005-06-01,6.885331,CNP
2005-07-01,7.20194,CNP
2005-08-01,7.448294000000001,CNP
2005-09-01,7.794241,CNP
2005-10-01,6.973296,CNP
2005-11-01,6.962758999999999,CNP
2005-12-01,6.799438,CNP
2006-01-01,6.762402000000001,CNP
2006-02-01,6.862936,CNP
2006-03-01,6.3876029999999995,CNP
2006-04-01,6.435791,CNP
2006-05-01,6.419727,CNP
2006-06-01,6.775558999999999,CNP
2006-07-01,7.447692999999999,CNP
2006-08-01,7.832546000000001,CNP
2006-09-01,7.846941,CNP
2006-10-01,8.482589,CNP
2006-11-01,8.959323,CNP
2006-12-01,9.170269000000001,CNP
2007-01-01,9.546372999999999,CNP
2007-02-01,9.861631,CNP
2007-03-01,10.016079,CNP
2007-04-01,10.512974,CNP
2007-05-01,10.568808,CNP
2007-06-01,9.798424,CNP
2007-07-01,9.280344,CNP
2007-08-01,9.133935000000001,CNP
2007-09-01,9.123152000000001,CNP
2007-10-01,9.538614,CNP
2007-11-01,10.158966,CNP
2007-12-01,9.842564,CNP
2008-01-01,9.187544,CNP
2008-02-01,8.434842999999999,CNP
2008-03-01,8.295819,CNP
2008-04-01,8.848103,CNP
2008-05-01,9.848019,CNP
2008-06-01,9.440849,CNP
2008-07-01,9.276155000000001,CNP
2008-08-01,9.340855,CNP
2008-09-01,8.668242,CNP
2008-10-01,6.853689,CNP
2008-11-01,7.6925479999999995,CNP
2008-12-01,7.623775,CNP
2009-01-01,8.082891,CNP
2009-02-01,6.234337,CNP
2009-03-01,6.390599,CNP
2009-04-01,6.519269,CNP
2009-05-01,6.200658,CNP
2009-06-01,6.911825,CNP
2009-07-01,7.516921000000001,CNP
2009-08-01,7.735253999999999,CNP
2009-09-01,7.873456,CNP
2009-10-01,7.981136,CNP
2009-11-01,8.405532000000001,CNP
2009-12-01,9.329239999999999,CNP
2010-01-01,8.969188,CNP
2010-02-01,8.602703,CNP
2010-03-01,9.364841,CNP
2010-04-01,9.364841,CNP
2010-05-01,8.882251,CNP
2010-06-01,8.701929,CNP
2010-07-01,9.409458,CNP
2010-08-01,9.779753,CNP
2010-09-01,10.534066000000001,CNP
2010-10-01,11.096953,CNP
2010-11-01,10.473758,CNP
2010-12-01,10.659355,CNP
2011-01-01,10.950925999999999,CNP
2011-02-01,10.754287,CNP
2011-03-01,12.054063000000001,CNP
2011-04-01,12.767969,CNP
2011-05-01,13.269078,CNP
2011-06-01,13.421517000000001,CNP
2011-07-01,13.58105,CNP
2011-08-01,13.879299,CNP
2011-09-01,13.750760000000001,CNP
2011-10-01,14.605801999999999,CNP
2011-11-01,13.946997,CNP
2011-12-01,14.222017999999998,CNP
2012-01-01,13.075199000000001,CNP
2012-02-01,13.797273,CNP
2012-03-01,14.111609,CNP
2012-04-01,14.46225,CNP
2012-05-01,14.476557999999999,CNP
2012-06-01,14.940907000000001,CNP
2012-07-01,15.222816,CNP
2012-08-01,14.738514000000002,CNP
2012-09-01,15.547806,CNP
2012-10-01,15.817885999999998,CNP
2012-11-01,14.401796,CNP
2012-12-01,14.195437,CNP
2013-01-01,15.072973999999999,CNP
2013-02-01,15.803025,CNP
2013-03-01,17.844611999999998,CNP
